"COLWRIT"	1
"AFRICAM"	1
"AFRICAM"	1
"LAN PRO"	1
"LAN PRO"	1
"SPANISH"	1
"SPANISH"	1
"ENGIN"	1
"ENGIN"	1
"HISTART"	1
"STAT"	1
"CHEM"	1
"CHEM"	1
"EWMBA"	1
"XMBA"	1
"ART"	1
"ART"	1
"ART"	1
"ART"	1
"ART"	1
"LD ARCH"	1
"LD ARCH"	1
"PB HLTH"	1
"SPANISH"	1
"SPANISH"	1
"ESPM"	1
"HISTORY"	1
"COMPSCI"	1
"COMPSCI"	1
"CIV ENG"	1
"GREEK"	1
"CLASSIC"	1
"COMPSCI"	1
"COMPSCI"	1
"RHETOR"	1
"RHETOR"	1
"ENGLISH"	1
"ENGIN"	1
"COM LIT"	1
"CIV ENG"	1
"ESPM"	1
"ESPM"	1
"CIV ENG"	1
"A,RESEC"	1
"ENE,RES"	1
"ENE,RES"	1
"ENE,RES"	1
"ENE,RES"	1
"ENE,RES"	1
"ENE,RES"	1
"XMBA"	1
"XMBA"	1
"MALAY/I"	1
"THEATER"	1
"THEATER"	1
"CHM ENG"	1
"CHM ENG"	1
"CHM ENG"	1
"MCELLBI"	1
"IND ENG"	1
"IND ENG"	1
"IND ENG"	1
"FILM"	1
"FILM"	1
"FILM"	1
"MATH"	1
"MATH"	1
"COG SCI"	1
"COG SCI"	1
"EL ENG"	1
"IAS"	1
"KOREAN"	1
"KOREAN"	1
"ESPM"	1
"ESPM"	1
"THEATER"	1
"MBA"	1
"CHEM"	1
"CHEM"	1
"CHEM"	1
"CHEM"	1
"EL ENG"	1
"HISTART"	1
"EL ENG"	1
"THEATER"	1
"HISTART"	1
"KOREAN"	1
"CHEM"	1
"ANTHRO"	1
"EWMBA"	1
"CELTIC"	1
"CELTIC"	1
"LINGUIS"	1
"PACS"	1
"PACS"	1
"SOC WEL"	1
"EDUC"	1
"SOC WEL"	1
"EDUC"	1
"EDUC"	1
"NUC ENG"	1
"GERMAN"	1
"GERMAN"	1
"NUC ENG"	1
"SOCIOL"	1
"LINGUIS"	1
"HISTORY"	1
"PHYSICS"	1
"EPS"	1
"CIV ENG"	1
"PORTUG"	1
"AFRICAM"	1
"AFRICAM"	1
"PB HLTH"	1
"FILM"	1
"POL SCI"	1
"POL SCI"	1
"POL SCI"	1
"AFRICAM"	1
"UGBA"	1
"UGBA"	1
"PB HLTH"	1
"UGBA"	1
"PB HLTH"	1
"PB HLTH"	1
"UGBA"	1
"COMPSCI"	1
"SLAVIC"	1
